,name,image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
156,0e6ccd7b3fb0b219.jpg,/Zebra/0e6ccd7b3fb0b219.jpg,1024,967,"[[127.37333679199219, 97.56758117675781, 797.8623046875, 957.7943115234375]]","[[0.13172010009513152, 0.09528084099292755, 0.8250902840615305, 0.9353460073471069]]","[[92.188945, 74.544128, 780.6610340000001, 931.801088]]",<class 'list'>,"[[0.095335, 0.072797, 0.8073020000000001, 0.909962]]",[[0.9441740667975602]],[0.9441740667975602],1,0.9441740667975602
157,4ec48bfe11d297f4.jpg,/Zebra/4ec48bfe11d297f4.jpg,1024,685,"[[216.40371704101562, 16.834569931030273, 682.5602416992188, 1024.0]]","[[0.31591783509637317, 0.01644000969827175, 0.9964383090499543, 1.0]]","[[218.09989000000002, 129.28, 684.36021, 987.52]]",<class 'list'>,"[[0.318394, 0.12625, 0.9990660000000001, 0.964375]]",[[0.9239755797556819]],[0.9239755797556819],1,0.923975579755682
158,5ca7029c7c84bcda.jpg,/Zebra/5ca7029c7c84bcda.jpg,1024,647,"[[104.81074523925781, 26.563085556030273, 647.0, 1014.4548950195312]]","[[0.1619949694578946, 0.025940513238310814, 1.0, 0.990678608417511]]","[[104.31386900000001, 33.92, 646.3601170000001, 1023.36]]",<class 'list'>,"[[0.161227, 0.033125, 0.9990110000000001, 0.999375]]",[[0.9910087032600455]],[0.9910087032600455],1,0.9910087032600456
159,35111bc74ceb1591.jpg,/Zebra/35111bc74ceb1591.jpg,768,1024,"[[110.81640625, 1.7060546875, 1022.8226318359375, 713.3306884765625]]","[[0.10821914672851562, 0.0022214253743489585, 0.9988502264022827, 0.928816000620524]]","[[58.88, 0.0, 268.16, 264.320256], [215.68, 0.0, 1021.44, 693.12]]",<class 'list'>,"[[0.0575, 0.0, 0.261875, 0.34416699999999995], [0.210625, 0.0, 0.9975, 0.9025]]","[[0.4169277537126795], [0.9311964286577046]]","[0.4169277537126795, 0.9311964286577046]",2,0.674062091185192
160,f6ff44677fa59c40.jpg,/Zebra/f6ff44677fa59c40.jpg,768,1024,"[[207.89492797851562, 13.910840034484863, 1024.0, 768.0]]","[[0.20302239060401917, 0.018113072961568832, 1.0, 1.0]]","[[172.8, 0.0, 1023.36, 767.360256]]",<class 'list'>,"[[0.16875, 0.0, 0.999375, 0.999167]]",[[0.9716614691922245]],[0.9716614691922245],1,0.9716614691922244
161,1d99851419a2918b.jpg,/Zebra/1d99851419a2918b.jpg,931,1024,"[[51.67607498168945, 0.0, 1022.8280029296875, 930.7111206054688]]","[[0.05046491697430611, 0.0, 0.998855471611023, 0.9996897106396012]]","[[0.0, 0.0, 1021.353984, 928.3550290000001]]",<class 'list'>,"[[0.0, 0.0, 0.997416, 0.997159]]",[[0.9728313398686157]],[0.9728313398686157],1,0.9728313398686156
162,6b69e4b67e86d3e1.jpg,/Zebra/6b69e4b67e86d3e1.jpg,678,1024,"[[309.21209716796875, 193.7795867919922, 862.0927734375, 556.6229248046875]]","[[0.3019649386405945, 0.2858105999881891, 0.8418874740600586, 0.8209777651986542]]","[[280.32, 188.86707, 854.4, 558.2774039999999]]",<class 'list'>,"[[0.27375, 0.278565, 0.834375, 0.8234179999999999]]",[[0.9711189272490421]],[0.9711189272490421],1,0.971118927249042
163,18c37c86b89e3d96.jpg,/Zebra/18c37c86b89e3d96.jpg,888,1024,"[[17.186914443969727, 4.396484375, 952.5152587890625, 880.4970703125]]","[[0.016784096136689186, 0.004950995917792793, 0.9301906824111938, 0.991550754856419]]","[[39.68, 21.767544, 946.56, 887.3597520000001]]",<class 'list'>,"[[0.03875, 0.024513, 0.924375, 0.999279]]",[[0.972050005690686]],[0.972050005690686],1,0.972050005690686
164,7b38c825fe1d8713.jpg,/Zebra/7b38c825fe1d8713.jpg,683,1024,"[[0.0, 2.835644483566284, 394.8055114746094, 598.2620239257812]]","[[0.0, 0.00415174887784229, 0.3855522572994232, 0.8759326851036329]]","[[0.0, 0.0, 398.72, 588.174329]]",<class 'list'>,"[[0.0, 0.0, 0.389375, 0.8611629999999999]]",[[0.9872113114912074]],[0.9872113114912074],1,0.9872113114912074
165,0d023d3b87687c7a.jpg,/Zebra/0d023d3b87687c7a.jpg,683,1024,"[[95.87419128417969, 107.5936508178711, 836.5673828125, 647.7273559570312]]","[[0.09362713992595673, 0.15753096752250526, 0.816960334777832, 0.9483563044758876]]","[[106.20006399999998, 104.252437, 832.060416, 655.718931]]",<class 'list'>,"[[0.10371099999999998, 0.152639, 0.812559, 0.960057]]",[[0.9825673328408004]],[0.9825673328408004],1,0.9825673328408004
166,1b5a9dda8fd589e0.jpg,/Zebra/1b5a9dda8fd589e0.jpg,681,1024,"[[87.26078796386719, 5.634789943695068, 741.9061279296875, 670.3489990234375], [251.0495147705078, 128.9157257080078, 736.66748046875, 680.3807373046875]]","[[0.08521561324596405, 0.008274287729361333, 0.7245177030563354, 0.9843597636173825], [0.24516554176807404, 0.18930356197945347, 0.7194018363952637, 0.9990906568350771]]","[[76.16, 0.0, 742.4, 680.359179]]",<class 'list'>,"[[0.074375, 0.0, 0.725, 0.999059]]","[[0.9817268931180262, 0.8085498786466371]]",[0.9817268931180262],1,0.9817268931180262
167,3ffe0afe23061f17.jpg,/Zebra/3ffe0afe23061f17.jpg,680,1024,"[[0.5123535394668579, 198.56210327148438, 517.1676025390625, 669.4758911132812]]","[[0.0005003452533856034, 0.29200309304630057, 0.5050464868545532, 0.9845233692842371]]","[[0.0, 204.25636, 521.6, 669.75512]]",<class 'list'>,"[[0.0, 0.300377, 0.509375, 0.9849340000000001]]",[[0.9916440972915187]],[0.9916440972915187],1,0.9916440972915188
168,3e6ddc65325139dc.jpg,/Zebra/3e6ddc65325139dc.jpg,681,1024,"[[64.5320053100586, 1.9752929210662842, 825.0245971679688, 676.0929565429688]]","[[0.0630195364356041, 0.002900576976602473, 0.8056880831718445, 0.992794356157076]]","[[22.63552, 0.0, 1022.9217279999999, 679.9226580000001]]",<class 'list'>,"[[0.022105, 0.0, 0.9989469999999999, 0.9984180000000001]]",[[0.8777814419270467]],[0.8777814419270467],1,0.8777814419270467
169,d12dcb0a9c8b3b8e.jpg,/Zebra/d12dcb0a9c8b3b8e.jpg,743,1024,"[[41.35566329956055, 57.18671798706055, 972.2398681640625, 733.7105712890625]]","[[0.0403863899409771, 0.07696731895970464, 0.9494529962539673, 0.9874974041575538]]","[[70.274048, 51.87626, 921.934848, 741.326764]]",<class 'list'>,"[[0.068627, 0.06982000000000001, 0.900327, 0.9977480000000001]]",[[0.9511635304921144]],[0.9511635304921144],1,0.9511635304921144
170,d354df4105a7ddd9.jpg,/Zebra/d354df4105a7ddd9.jpg,1020,1024,"[[78.03877258300781, 202.1065216064453, 979.6067504882812, 875.1057739257812], [79.38427734375, 208.2932586669922, 960.6400146484375, 883.3807373046875]]","[[0.07620973885059357, 0.1981436486337699, 0.9566472172737122, 0.8579468371821385], [0.07752370834350586, 0.20420907712450215, 0.9381250143051147, 0.8660595463771447]]","[[81.067008, 204.85374, 957.867008, 874.89582]]",<class 'list'>,"[[0.079167, 0.200837, 0.935417, 0.857741]]","[[0.9854130742696355, 0.9906619970978275]]",[0.9906619970978275],1,0.9906619970978277
171,2a15273112e218c7.jpg,/Zebra/2a15273112e218c7.jpg,768,1024,"[[196.72079467773438, 1.4904296398162842, 1024.0, 762.9874267578125]]","[[0.19211015105247498, 0.0019406635935107868, 1.0, 0.993473211924235]]","[[167.68, 0.0, 1022.72, 766.719744]]",<class 'list'>,"[[0.16375, 0.0, 0.99875, 0.998333]]",[[0.9805287471813662]],[0.9805287471813662],1,0.9805287471813662
172,18ca695f3c4adcc5.jpg,/Zebra/18ca695f3c4adcc5.jpg,682,1024,"[[388.79937744140625, 201.7734375, 877.8323974609375, 655.2259521484375], [0.07939453423023224, 242.8859405517578, 504.8529357910156, 614.0394287109375]]","[[0.3796868920326233, 0.2958554802052786, 0.8572582006454468, 0.9607418653202896], [7.753372483421117e-05, 0.35613774274451293, 0.4930204451084137, 0.9003510684911107]]","[[379.52, 194.033774, 876.8, 657.0251599999999]]",<class 'list'>,"[[0.370625, 0.284507, 0.85625, 0.9633799999999999]]","[[0.9849572846318247, 0.5652326139681023]]",[0.9849572846318247],1,0.9849572846318247
173,49b9fb5be5fc316b.jpg,/Zebra/49b9fb5be5fc316b.jpg,682,1024,"[[241.0589141845703, 35.80712890625, 1024.0, 682.0]]","[[0.23540909588336945, 0.052503121563416424, 1.0, 1.0]]","[[270.020608, 25.951463999999998, 1022.961664, 680.9619960000001]]",<class 'list'>,"[[0.263692, 0.038051999999999996, 0.998986, 0.9984780000000002]]",[[0.9755103443459592]],[0.9755103443459592],1,0.9755103443459592
174,04a9544313ae8890.jpg,/Zebra/04a9544313ae8890.jpg,1024,678,"[[231.8093719482422, 173.01260375976562, 668.78076171875, 967.5339965820312], [485.63739013671875, 0.0, 678.0, 83.14949035644531]]","[[0.3419017285372304, 0.16895762085914612, 0.9864023034199852, 0.9448574185371399], [0.7162793364848359, 0.0, 1.0, 0.08120067417621613]]","[[235.60364400000003, 165.76, 677.359968, 905.6]]",<class 'list'>,"[[0.34749800000000003, 0.161875, 0.9990559999999999, 0.884375]]","[[0.9517693911347841, 0.3862117950195947]]",[0.9517693911347841],1,0.951769391134784
175,b74eb519dd11ee86.jpg,/Zebra/b74eb519dd11ee86.jpg,768,1024,"[[108.2803726196289, 149.57763671875, 759.15966796875, 766.865234375]]","[[0.10574255138635635, 0.1947625478108724, 0.7413668632507324, 0.9985224405924479]]","[[129.28, 153.60000000000002, 1023.36, 767.360256]]",<class 'list'>,"[[0.12625, 0.20000000000000004, 0.999375, 0.999167]]",[[0.8504792162132102]],[0.8504792162132102],1,0.8504792162132102
176,fb2fc22e1e8d94b7.jpg,/Zebra/fb2fc22e1e8d94b7.jpg,683,1024,"[[555.0159301757812, 275.0038146972656, 959.375, 557.7467041015625], [662.326171875, 139.01400756835938, 813.9771728515625, 236.4623565673828], [552.16650390625, 158.40673828125, 672.5050048828125, 278.9239196777344], [478.26068115234375, 153.0382843017578, 630.8790283203125, 264.04754638671875], [0.0, 117.66462707519531, 45.54199981689453, 150.0686798095703], [304.0787658691406, 94.455322265625, 359.4378967285156, 129.9243621826172], [689.7388916015625, 66.275634765625, 735.90625, 94.9212417602539], [108.88814544677734, 107.6181640625, 182.55494689941406, 143.9055633544922]]","[[0.5420077443122864, 0.402641017126304, 0.9368896484375, 0.8166130367519217], [0.6468029022216797, 0.2035344181088717, 0.794899582862854, 0.34621135661403046], [0.5392251014709473, 0.2319278744967057, 0.6567431688308716, 0.4083805558971221], [0.4670514464378357, 0.2240677661811974, 0.6160928010940552, 0.3865996286774799], [0.0, 0.17227617434142797, 0.044474609196186066, 0.21971988259087893], [0.29695191979408264, 0.13829476173590777, 0.35101357102394104, 0.19022600612389046], [0.6735731363296509, 0.09703606847090043, 0.718658447265625, 0.13897692790666752], [0.1063360795378685, 0.15756685807101026, 0.17827631533145905, 0.2106962860241467]]","[[474.88, 158.25588100000002, 683.52, 276.787799], [552.32, 278.06910700000003, 968.32, 556.138897], [656.0, 134.549634, 823.68, 235.78252799999999]]",<class 'list'>,"[[0.46375, 0.23170700000000002, 0.6675, 0.40525300000000003], [0.539375, 0.407129, 0.945625, 0.8142590000000001], [0.640625, 0.196998, 0.804375, 0.34521599999999997]]","[[0.5000700374959474, 0.7168114651969804, 0.9258983937143048, 0.933578051262349, 0.2968374842716778, 0.50895291851444, 0.5636658036434651, 0.37975060844690306], [0.9871548878776536, 0.4872977235428978, 0.5144423760016494, 0.4666513246186674, 0.1541634025916816, 0.25921515836825637, 0.33212909048744577, 0.19789788934641075], [0.49597634261145873, 0.9800949621777638, 0.7443720589335409, 0.6928849643244003, 0.2047478645325988, 0.4056300884765429, 0.6833089847679996, 0.28384571701736483]]","[0.933578051262349, 0.9871548878776536, 0.9800949621777638]",3,0.9669426337725888
177,c724beefced9434e.jpg,/Zebra/c724beefced9434e.jpg,719,1024,"[[214.68466186523438, 6.21142578125, 1024.0, 699.8287353515625], [0.0, 227.3509979248047, 260.15850830078125, 709.5689697265625]]","[[0.20965299010276794, 0.008638978833449235, 1.0, 0.9733362105028686], [0.0, 0.3162044477396449, 0.2540610432624817, 0.9868831289660118]]","[[0.0, 272.503876, 584.96, 718.36009], [227.84, 12.793886, 1023.36, 718.36009]]",<class 'list'>,"[[0.0, 0.379004, 0.57125, 0.99911], [0.2225, 0.017794, 0.999375, 0.99911]]","[[0.5577343834282528, 0.7683356383146106], [0.9751542436711317, 0.4427760663282133]]","[0.7683356383146106, 0.9751542436711317]",2,0.8717449409928711
178,073668c3f8ebfecd.jpg,/Zebra/073668c3f8ebfecd.jpg,683,1024,"[[170.80517578125, 85.9283447265625, 632.9818115234375, 674.8931884765625]]","[[0.16680192947387695, 0.12581016797446926, 0.6181463003158569, 0.9881305834210286]]","[[169.6, 90.34041, 636.8, 682.3593460000001]]",<class 'list'>,"[[0.165625, 0.13227, 0.621875, 0.9990620000000001]]",[[0.9873900840012809]],[0.9873900840012809],1,0.9873900840012808
179,a8d43b924ef37b7a.jpg,/Zebra/a8d43b924ef37b7a.jpg,1024,768,"[[214.8115997314453, 131.35702514648438, 766.5164794921875, 1024.0]]","[[0.2797026038169861, 0.12827834486961365, 0.9980683326721191, 1.0]]","[[216.95999999999998, 144.64, 767.360256, 1023.36]]",<class 'list'>,"[[0.2825, 0.14125, 0.999167, 0.999375]]",[[0.9904909478147403]],[0.9904909478147403],1,0.9904909478147405
