name,image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
00014.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00014.jpg,349,620,"[[5.5968017578125, 150.89907836914062, 306.45751953125, 332.3735046386719], [388.51287841796875, 28.3807430267334, 512.2509155273438, 306.9433288574219], [327.1929016113281, 153.52920532226562, 394.23101806640625, 302.4649353027344], [245.9186553955078, 97.49976348876953, 356.1199951171875, 215.51849365234375], [388.3073425292969, 28.319515228271484, 513.03076171875, 306.2996826171875], [245.1265869140625, 97.39674377441406, 356.8094177246094, 215.23439025878906], [244.8629150390625, 97.53729248046875, 356.02008056640625, 214.97901916503906]]","[[0.009027099609375, 0.43237558271960064, 0.49428632182459675, 0.9523596121451916], [0.6266336748676915, 0.0813201805923593, 0.8262111540763609, 0.8794937789610942], [0.5277304864698841, 0.4399117631010476, 0.6358564807522682, 0.8666617057384939], [0.3966429925733997, 0.2793689498245545, 0.5743870888986895, 0.6175315004365151], [0.6263021653698336, 0.08114474277441686, 0.827468970514113, 0.8776495203930874], [0.3953654627646169, 0.2790737643966019, 0.5754990608461441, 0.6167174505982495], [0.394940185546875, 0.27947648275205944, 0.5742259363974295, 0.6159857282665876]]","[['381', '27', '620', '308'], ['283', '154', '422', '305'], ['236', '93', '372', '214'], ['4', '156', '326', '318']]",<class 'list'>,"[[0.614516129032258, 0.07736389684813753, 1.0, 0.8825214899713467], [0.45645161290322583, 0.44126074498567336, 0.6806451612903226, 0.8739255014326648], [0.38064516129032255, 0.2664756446991404, 0.6, 0.6131805157593123], [0.0064516129032258064, 0.4469914040114613, 0.5258064516129032, 0.9111747851002865]]","[[0.3663139192204574, 0.862468661878892, 0.5551570078990752, 0.45995804113224914, 0.8628098638539632, 0.46004943279193705, 0.4589977772998609], [0.5889617151933599, 0.6289594575859195, 0.8998321948097877, 0.6526426593974644, 0.629058130532227, 0.6521314770341501, 0.6510349154667876], [0.508762667374325, 0.5267955343348676, 0.6402116181021376, 0.9536515863046193, 0.5268887903498835, 0.9563496302657933, 0.955876846529631], [0.9424480639809858, 0.41636572405408184, 0.5931855684962357, 0.5331934379245203, 0.41570921001633404, 0.5329932772736975, 0.5333207022695788]]","[0.8628098638539632, 0.8998321948097877, 0.9563496302657933, 0.9424480639809858]",4,0.9153599382276325
00028.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00028.jpg,497,690,"[[141.48056030273438, 96.18148040771484, 507.8612976074219, 450.41986083984375], [62.145477294921875, 70.6060791015625, 280.5243835449219, 346.4313659667969]]","[[0.20504429029381793, 0.1935241054481184, 0.7360308660977128, 0.9062773859956614], [0.09006590912307517, 0.14206454547598088, 0.406557077601336, 0.6970450019452653]]","[['140', '95', '673', '467'], ['55', '69', '286', '352']]",<class 'list'>,"[[0.2028985507246377, 0.19114688128772636, 0.9753623188405797, 0.9396378269617707], [0.07971014492753623, 0.13883299798792756, 0.4144927536231884, 0.7082494969818913]]","[[0.8461072895537305, 0.543721581173135], [0.634991561337362, 0.9772240162657422]]","[0.8461072895537305, 0.9772240162657422]",2,0.9116656529097363
00174.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00174.jpg,750,500,"[[0.0, 183.5427703857422, 400.45318603515625, 750.0]]","[[0.0, 0.24472369384765624, 0.8009063720703125, 1.0]]","[['1', '178', '421', '742']]",<class 'list'>,"[[0.002, 0.23733333333333334, 0.842, 0.9893333333333333]]",[[0.966735401580559]],[0.966735401580559],1,0.966735401580559
00148.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00148.jpg,428,750,"[[227.8197479248047, 36.591697692871094, 497.91339111328125, 403.8747863769531], [225.69615173339844, 30.405431747436523, 713.88427734375, 405.24029541015625]]","[[0.3037596638997396, 0.0854946207777362, 0.663884521484375, 0.9436326784508251], [0.30092820231119793, 0.07104072838186104, 0.951845703125, 0.9468231201171875]]","[['207', '33', '701', '398']]",<class 'list'>,"[[0.276, 0.07710280373831775, 0.9346666666666666, 0.9299065420560748]]","[[0.8113679573799524, 0.9631071618321605]]",[0.9631071618321605],1,0.9631071618321605
00113.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00113.jpg,308,450,"[[46.55512237548828, 104.71978759765625, 274.08892822265625, 250.9409942626953]]","[[0.10345582750108506, 0.3399993103820008, 0.6090865071614583, 0.8147434878658939]]","[['44', '101', '269', '273'], ['160', '166', '395', '252']]",<class 'list'>,"[[0.09777777777777778, 0.32792207792207795, 0.5977777777777777, 0.8863636363636364], [0.35555555555555557, 0.538961038961039, 0.8777777777777778, 0.8181818181818182]]","[[0.9360342021534055], [0.6226461617470452]]","[0.9360342021534055, 0.6226461617470452]",2,0.7793401819502254
00107.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00107.jpg,348,348,"[[29.702116012573242, 146.49472045898438, 151.48179626464844, 224.0347900390625], [221.96014404296875, 144.25570678710938, 277.45306396484375, 189.3201446533203], [138.8638916015625, 184.4610137939453, 176.1356658935547, 218.55828857421875], [199.86566162109375, 129.36643981933594, 223.48406982421875, 202.6275177001953]]","[[0.08535090808210702, 0.4209618403993804, 0.4352925180018633, 0.6437781322961567], [0.6378165058705999, 0.41452789306640625, 0.7972789194392061, 0.5440234041762078], [0.39903417126885776, 0.5300603844653601, 0.5061369709584905, 0.6280410591213182], [0.5743266138537176, 0.3717426431590113, 0.6421956029431574, 0.582262981897113]]","[['1', '150', '154', '226'], ['140', '181', '178', '224'], ['198', '128', '223', '205'], ['221', '146', '282', '192']]",<class 'list'>,"[[0.0028735632183908046, 0.43103448275862066, 0.4425287356321839, 0.6494252873563219], [0.40229885057471265, 0.5201149425287356, 0.5114942528735632, 0.6436781609195402], [0.5689655172413793, 0.367816091954023, 0.6408045977011494, 0.5890804597701149], [0.6350574712643678, 0.41954022988505746, 0.8103448275862069, 0.5517241379310345]]","[[0.926158321946604, 0.413109583942242, 0.6281785363051536, 0.4882176344056624], [0.6684337755524575, 0.5384758704881165, 0.9697217911438567, 0.6448976185691505], [0.519558045076701, 0.7624979186426346, 0.6477957939571908, 0.984977732128534], [0.4357703762258119, 0.9755643693854994, 0.5373224927394953, 0.768863691174285]]","[0.926158321946604, 0.9697217911438567, 0.984977732128534, 0.9755643693854994]",4,0.9641055536511235
00073.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00073.jpg,662,1000,"[[569.8764038085938, 47.49446105957031, 949.2229614257812, 489.63983154296875], [0.0, 454.66058349609375, 253.24734497070312, 645.6053466796875]]","[[0.5698764038085937, 0.07174389888152616, 0.9492229614257812, 0.739637207768835], [0.0, 0.6867984644956099, 0.2532473449707031, 0.9752346626581382]]","[['564', '35', '953', '482']]",<class 'list'>,"[[0.564, 0.052870090634441085, 0.953, 0.7280966767371602]]","[[0.9751906197434466, 0.2226218189501846]]",[0.9751906197434466],1,0.9751906197434466
00098.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00098.jpg,365,650,"[[370.97119140625, 52.74497985839844, 451.23699951171875, 279.7462463378906], [164.01919555664062, 187.44564819335938, 338.3047180175781, 360.1054992675781], [445.01483154296875, 138.0990753173828, 517.398681640625, 183.528076171875], [19.118392944335938, 122.95641326904297, 175.0823974609375, 222.615234375], [503.3083801269531, 140.9779510498047, 551.0966796875, 178.0641326904297]]","[[0.5707249098557692, 0.14450679413259845, 0.6942107684795673, 0.7664280721586044], [0.2523372239332933, 0.5135497210776969, 0.5204687969501202, 0.9865904089522688], [0.684638202373798, 0.37835363100652825, 0.7959979717548077, 0.5028166470462329], [0.029412912222055287, 0.3368668856686109, 0.26935753455528844, 0.6099047517123287], [0.7743205848106971, 0.38624096178028683, 0.8478410456730769, 0.48784693887788955]]","[['149', '155', '344', '365']]",<class 'list'>,"[[0.22923076923076924, 0.4246575342465753, 0.5292307692307693, 1.0]]","[[0.49770398590169584, 0.9121383714926312, 0.3814815257137006, 0.5150357975563243, 0.33057491638341213]]",[0.9121383714926312],1,0.9121383714926312
00099.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00099.jpg,667,1000,"[[292.6522216796875, 135.762451171875, 679.4655151367188, 539.5780029296875], [318.6845703125, 2.3161888122558594, 789.1038818359375, 281.0644836425781]]","[[0.2926522216796875, 0.20354190580491005, 0.6794655151367187, 0.8089625231329648], [0.3186845703125, 0.0034725469449113336, 0.7891038818359375, 0.4213860324476434]]","[['286', '126', '689', '546'], ['438', '438', '554', '536'], ['308', '1', '796', '324']]",<class 'list'>,"[[0.286, 0.1889055472263868, 0.689, 0.8185907046476761], [0.438, 0.656671664167916, 0.554, 0.8035982008995503], [0.308, 0.0014992503748125937, 0.796, 0.48575712143928035]]","[[0.9737454711767332, 0.6295970884125193], [0.5749008673032183, 0.3398086159850959], [0.6570247783699522, 0.9440144431946259]]","[0.9737454711767332, 0.5749008673032183, 0.9440144431946259]",3,0.8308869272248591
00072.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00072.jpg,397,306,"[[127.93856048583984, 51.03902816772461, 230.3571319580078, 395.3254089355469], [92.41210174560547, 66.5763931274414, 138.9021759033203, 254.20501708984375], [268.0311584472656, 323.6170654296875, 305.48541259765625, 383.79827880859375]]","[[0.41809987086875766, 0.12856178379779498, 0.7528010848300909, 0.9957818864875236], [0.30200033250197866, 0.16769872324292545, 0.4539286794226154, 0.6403149045084225], [0.8759188184551164, 0.8151563360949308, 0.9983183418224061, 0.9667462942281958]]","[['130', '61', '229', '397']]",<class 'list'>,"[[0.42483660130718953, 0.15365239294710328, 0.7483660130718954, 1.0]]","[[0.9761181695166139, 0.5774082554411998, 0.36781529131697993]]",[0.9761181695166139],1,0.9761181695166139
00066.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00066.jpg,525,723,"[[49.98809051513672, 219.62716674804688, 139.61842346191406, 368.1670227050781], [140.19046020507812, 221.32003784179688, 207.49264526367188, 368.5208740234375], [374.6876220703125, 238.99395751953125, 697.748046875, 444.0274963378906], [0.0, 167.43655395507812, 46.03104019165039, 330.44940185546875]]","[[0.06913982090613655, 0.4183374604724702, 0.1931098526444178, 0.701270519438244], [0.19390105145930583, 0.42156197684151786, 0.2869884443480939, 0.7019445219494047], [0.5182401411760892, 0.4552265857514881, 0.965073370504841, 0.8457666596912202], [0.0, 0.31892676943824405, 0.06366672225677786, 0.6294274321056548]]","[['366', '235', '698', '451']]",<class 'list'>,"[[0.5062240663900415, 0.44761904761904764, 0.9654218533886584, 0.8590476190476191]]","[[0.3261286298517767, 0.3949255081809711, 0.9768523306381185, 0.23572857308236925]]",[0.9768523306381185],1,0.9768523306381185
00112.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00112.jpg,533,800,"[[202.5762481689453, 193.7681427001953, 500.6875915527344, 306.3042907714844], [276.4611511230469, 254.25245666503906, 333.2310791015625, 371.3954162597656], [72.38447570800781, 267.7291564941406, 116.8169937133789, 307.95513916015625], [508.3988037109375, 368.4575500488281, 640.1917114257812, 449.5787658691406]]","[[0.25322031021118163, 0.36354248161387487, 0.625859489440918, 0.5746797200215467], [0.34557643890380857, 0.4770214946811239, 0.41653884887695314, 0.6968019066787348], [0.09048059463500976, 0.5023061097451044, 0.14602124214172363, 0.5777769965481355], [0.6354985046386719, 0.6912899625681578, 0.8002396392822265, 0.8434873656081437]]","[['269', '253', '377', '373'], ['501', '350', '707', '461'], ['80', '258', '124', '316']]",<class 'list'>,"[[0.33625, 0.474671669793621, 0.47125, 0.699812382739212], [0.62625, 0.6566604127579737, 0.88375, 0.8649155722326454], [0.1, 0.48405253283302063, 0.155, 0.5928705440900562]]","[[0.6918941407230011, 0.9394508177569348, 0.5262616274428782, 0.44604248113196254], [0.40529597891180336, 0.41024559685519046, 0.22004172666769486, 0.8832622176546069], [0.5319834445458947, 0.5685300313133846, 0.9533275034261052, 0.2292075833312904]]","[0.9394508177569348, 0.8832622176546069, 0.9533275034261052]",3,0.9253468462792157
00110.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00110.jpg,307,550,"[[162.0855255126953, 73.7279052734375, 446.7417297363281, 202.39869689941406]]","[[0.29470095547762787, 0.24015604323595277, 0.8122576904296875, 0.659279142994834]]","[['160', '73', '446', '212']]",<class 'list'>,"[[0.2909090909090909, 0.23778501628664495, 0.8109090909090909, 0.6905537459283387]]",[[0.9735596944962059]],[0.9735596944962059],1,0.9735596944962059
00064.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00064.jpg,492,800,"[[698.8809204101562, 171.88607788085938, 740.576171875, 209.59100341796875]]","[[0.8736011505126953, 0.3493619469123158, 0.92572021484375, 0.42599797442676574]]","[['75', '156', '457', '443']]",<class 'list'>,"[[0.09375, 0.3170731707317073, 0.57125, 0.9004065040650406]]",[[0.2760422690089523]],[0.2760422690089523],1,0.2760422690089523
00059.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00059.jpg,546,800,"[[132.28050231933594, 195.69766235351562, 680.2191772460938, 517.1486206054688]]","[[0.16535062789916993, 0.3584206270210909, 0.8502739715576172, 0.9471586457975618]]","[['130', '186', '800', '506']]",<class 'list'>,"[[0.1625, 0.34065934065934067, 1.0, 0.9267399267399268]]",[[0.89611827029306]],[0.89611827029306],1,0.89611827029306
00065.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00065.jpg,480,320,[],[],"[['82', '38', '244', '434']]",<class 'list'>,"[[0.25625, 0.07916666666666666, 0.7625, 0.9041666666666667]]",[[]],[0],1,0.0
00071.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00071.jpg,354,590,"[[98.2373046875, 160.90167236328125, 456.0525817871094, 337.6424560546875], [97.34183502197266, 161.19207763671875, 454.3924865722656, 335.8175048828125]]","[[0.16650390625, 0.4545244982013595, 0.7729704776052702, 0.953792248742055], [0.16498616105419095, 0.4553448520811264, 0.7701567569021451, 0.9486370194429732]]","[['98', '150', '458', '346']]",<class 'list'>,"[[0.16610169491525423, 0.423728813559322, 0.7762711864406779, 0.9774011299435028]]","[[0.9627640630861897, 0.9568501868237255]]",[0.9627640630861897],1,0.9627640630861897
00111.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00111.jpg,342,610,"[[398.5512390136719, 161.1138916015625, 592.467041015625, 262.3198547363281], [13.05920696258545, 7.188898086547852, 132.06689453125, 337.84234619140625]]","[[0.6533626869076589, 0.47109325029696636, 0.9712574442879098, 0.7670171191120705], [0.021408536004238442, 0.02102016984370717, 0.21650310578893442, 0.9878431175187318]]","[['393', '146', '606', '274']]",<class 'list'>,"[[0.6442622950819672, 0.4269005847953216, 0.9934426229508196, 0.8011695906432749]]","[[0.9211247829826867, 0.23006209173365025]]",[0.9211247829826867],1,0.9211247829826867
00105.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00105.jpg,549,976,"[[119.67487335205078, 47.469627380371094, 388.49725341796875, 539.4674682617188], [416.5098571777344, 27.14777374267578, 703.2335205078125, 511.72332763671875]]","[[0.12261769810660941, 0.0864656236436632, 0.3980504645675909, 0.982636554210781], [0.4267519028460393, 0.04944949679904514, 0.7205261480612833, 0.9321007789375569]]","[['95', '48', '464', '541']]",<class 'list'>,"[[0.09733606557377049, 0.08743169398907104, 0.47540983606557374, 0.9854280510018215]]","[[0.9237221319222495, 0.6206296660638858]]",[0.9237221319222495],1,0.9237221319222495
00129.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00129.jpg,540,960,"[[519.7264404296875, 55.88690185546875, 782.7916870117188, 410.4254150390625], [190.23886108398438, 31.62018585205078, 369.5946350097656, 445.3506774902344], [145.71913146972656, 348.2267761230469, 574.5119018554688, 533.3914184570312]]","[[0.5413817087809245, 0.1034942626953125, 0.8154080073038737, 0.7600470648871528], [0.19816548029581707, 0.05855589972601997, 0.3849944114685059, 0.8247234768337673], [0.15179076194763183, 0.6448644002278646, 0.5984498977661132, 0.9877618860315394]]","[['183', '32', '365', '450']]",<class 'list'>,"[[0.190625, 0.05925925925925926, 0.3802083333333333, 0.8333333333333334]]","[[0.490778395454049, 0.9845076615454328, 0.535657506139071]]",[0.9845076615454328],1,0.9845076615454328
00101.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00101.jpg,533,800,"[[162.5555419921875, 44.52741622924805, 303.45953369140625, 516.802978515625], [228.55416870117188, 96.67762756347656, 547.202392578125, 495.07879638671875]]","[[0.20319442749023436, 0.0835411186289832, 0.3793244171142578, 0.9696115919617729], [0.28569271087646486, 0.18138391662941195, 0.6840029907226562, 0.9288532765229245]]","[['223', '85', '547', '499']]",<class 'list'>,"[[0.27875, 0.15947467166979362, 0.68375, 0.9362101313320825]]","[[0.7087078159380176, 0.9784948345626162]]",[0.9784948345626162],1,0.9784948345626162
00115.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00115.jpg,636,920,"[[27.667312622070312, 6.052674293518066, 232.3619842529297, 571.8402099609375], [641.1629028320312, 274.9196472167969, 873.8237915039062, 517.5846557617188], [339.729736328125, 345.9093017578125, 708.3341064453125, 581.1058349609375], [342.90850830078125, 346.11236572265625, 706.8870239257812, 581.05126953125]]","[[0.030073165893554688, 0.009516783480374318, 0.25256737418796704, 0.8991198269826062], [0.6969161987304687, 0.4322635962528253, 0.949808469025985, 0.8138123518266018], [0.36927145253057064, 0.5438825499336675, 0.7699283765709919, 0.9136884197499018], [0.37272663945737095, 0.5442018328972582, 0.7683554607888926, 0.9136026250491353]]","[['153', '272', '573', '632'], ['344', '348', '722', '583'], ['638', '266', '888', '509'], ['221', '285', '334', '390']]",<class 'list'>,"[[0.16630434782608697, 0.4276729559748428, 0.6228260869565218, 0.9937106918238994], [0.3739130434782609, 0.5471698113207547, 0.7847826086956522, 0.9166666666666666], [0.6934782608695652, 0.41823899371069184, 0.9652173913043478, 0.800314465408805], [0.24021739130434783, 0.4481132075471698, 0.3630434782608696, 0.6132075471698113]]","[[0.5341069557897515, 0.46810294635931365, 0.6917009198503784, 0.6902058262006011], [0.388924302146736, 0.6029900040016698, 0.981757435529896, 0.9832126822655445], [0.2345103443976483, 0.9658896804309259, 0.5820196193132777, 0.582307845233406], [0.4836437536698597, 0.34294794242328225, 0.4910287205563633, 0.48995462865542677]]","[0.6917009198503784, 0.9832126822655445, 0.9658896804309259, 0.4910287205563633]",4,0.7829580007758031
00049.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00049.jpg,453,628,"[[0.017997169867157936, 74.78116607666016, 307.4611511230469, 443.77166748046875], [307.5714416503906, 99.99565124511719, 535.2744750976562, 401.4820861816406], [309.000732421875, 100.56452178955078, 537.548095703125, 406.5971984863281]]","[[2.8657913801206904e-05, 0.16507983681381933, 0.48958782025962877, 0.9796284050341474], [0.4897634421184564, 0.22074095197597612, 0.8523478902828922, 0.8862739209307741], [0.4920393828373806, 0.22199673684227544, 0.8559683052597532, 0.8975655595724683]]","[['308', '94', '559', '412']]",<class 'list'>,"[[0.49044585987261147, 0.20750551876379691, 0.8901273885350318, 0.9094922737306843]]","[[0.50243194568633, 0.9517141737189715, 0.9593312732587794]]",[0.9593312732587794],1,0.9593312732587794
00075.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00075.jpg,300,450,"[[34.85822296142578, 84.61338806152344, 339.9280700683594, 248.4771728515625], [62.81368637084961, 22.948009490966797, 139.6673583984375, 74.22879791259766], [10.434565544128418, 128.79656982421875, 398.2406921386719, 257.0077819824219], [0.0, 128.6025390625, 418.39300537109375, 256.61859130859375]]","[[0.07746271769205729, 0.2820446268717448, 0.7553957112630209, 0.8282572428385416], [0.13958596971299914, 0.07649336496988933, 0.3103719075520833, 0.24742932637532553], [0.023187923431396484, 0.4293218994140625, 0.8849793158637153, 0.8566926066080729], [0.0, 0.4286751302083333, 0.9297622341579861, 0.8553953043619792]]","[['34', '82', '412', '244'], ['254', '44', '294', '79'], ['62', '27', '152', '76'], ['1', '38', '59', '76']]",<class 'list'>,"[[0.07555555555555556, 0.2733333333333333, 0.9155555555555556, 0.8133333333333334], [0.5644444444444444, 0.14666666666666667, 0.6533333333333333, 0.2633333333333333], [0.13777777777777778, 0.09, 0.3377777777777778, 0.25333333333333335], [0.0022222222222222222, 0.12666666666666668, 0.13111111111111112, 0.25333333333333335]]","[[0.8988185489175015, 0.3722051244321963, 0.8384426096819715, 0.8383419263847701], [0.3897052388828869, 0.46500811666826386, 0.3062631525220901, 0.29698006251652875], [0.41259819040183443, 0.959830810596348, 0.32265114290400465, 0.31319693768745305], [0.3599801175219721, 0.7255898035737226, 0.30265859169167225, 0.30087198646529895]]","[0.8988185489175015, 0.46500811666826386, 0.959830810596348, 0.7255898035737226]",4,0.7623118199389589
00061.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00061.jpg,576,1038,"[[0.29865702986717224, 2.069984197616577, 662.3878173828125, 569.8499755859375], [553.4844360351562, 197.5508575439453, 1038.0, 569.429443359375]]","[[0.00028772353551750695, 0.0035937225653065574, 0.6381385523919195, 0.9893228742811415], [0.5332220000338692, 0.34297023879157174, 1.0, 0.988592783610026]]","[['542', '182', '1038', '573']]",<class 'list'>,"[[0.5221579961464354, 0.3159722222222222, 1.0, 0.9947916666666666]]","[[0.48304707890252285, 0.9728874903449946]]",[0.9728874903449946],1,0.9728874903449946
00060.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00060.jpg,427,640,"[[136.69525146484375, 212.2373046875, 333.060791015625, 422.7061767578125], [288.31658935546875, 105.69462585449219, 493.53997802734375, 369.91229248046875]]","[[0.21358633041381836, 0.4970428681206089, 0.5204074859619141, 0.9899442078637295], [0.45049467086791994, 0.247528397785696, 0.7711562156677246, 0.866305134614681]]","[['300', '106', '500', '369'], ['133', '213', '333', '425']]",<class 'list'>,"[[0.46875, 0.24824355971896955, 0.78125, 0.8641686182669789], [0.2078125, 0.49882903981264637, 0.5203125, 0.9953161592505855]]","[[0.5458195590451668, 0.9769859323701172], [0.9907780767720936, 0.5543483280763931]]","[0.9769859323701172, 0.9907780767720936]",2,0.9838820045711054
00074.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00074.jpg,464,700,[],[],"[['33', '36', '503', '443']]",<class 'list'>,"[[0.047142857142857146, 0.07758620689655173, 0.7185714285714285, 0.9547413793103449]]",[[]],[0],1,0.0
00048.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00048.jpg,413,550,"[[395.2784729003906, 166.4678955078125, 535.1235961914062, 267.54400634765625], [127.09143829345703, 199.79327392578125, 264.193359375, 293.8924255371094], [125.70489501953125, 232.13259887695312, 264.5304260253906, 293.81390380859375], [394.5554504394531, 167.07974243164062, 537.6879272460938, 267.92620849609375], [107.2070083618164, 141.91671752929688, 220.56341552734375, 187.15847778320312]]","[[0.7186881325461648, 0.4030699649099576, 0.9729519930752841, 0.6478063107691434], [0.23107534235174007, 0.483760953815451, 0.4803515625, 0.7116039359252043], [0.2285543545809659, 0.5620644040604192, 0.48096441095525566, 0.7114138106745611], [0.7173735462535511, 0.4045514344591783, 0.9776144131747159, 0.6487317396999849], [0.19492183338512073, 0.34362401338812804, 0.40102439186789773, 0.45316822707797366]]","[['390', '155', '537', '265'], ['288', '110', '371', '149'], ['97', '143', '226', '190'], ['124', '207', '274', '292']]",<class 'list'>,"[[0.7090909090909091, 0.37530266343825663, 0.9763636363636363, 0.6416464891041163], [0.5236363636363637, 0.26634382566585957, 0.6745454545454546, 0.36077481840193704], [0.17636363636363636, 0.34624697336561744, 0.4109090909090909, 0.4600484261501211], [0.22545454545454546, 0.5012106537530266, 0.49818181818181817, 0.7070217917675545]]","[[0.9633946048542651, 0.39766528541761514, 0.37689564824934607, 0.9642235084423336, 0.3394346888941066], [0.4804421049623451, 0.4293029509233594, 0.3952751200180321, 0.4786258679373093, 0.5233065891283389], [0.3318794421418679, 0.6555455595822522, 0.6057508702402573, 0.3310859651280193, 0.9686972440109678], [0.40586299437274254, 0.9642800765887166, 0.9310379831491178, 0.4060441638280263, 0.6380958372313354]]","[0.9642235084423336, 0.5233065891283389, 0.9686972440109678, 0.9642800765887166]",4,0.8551268545425893
00114.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00114.jpg,320,450,"[[10.9698486328125, 33.530517578125, 304.02838134765625, 229.30010986328125], [229.43336486816406, 142.39073181152344, 414.48321533203125, 227.40492248535156]]","[[0.02437744140625, 0.10478286743164063, 0.6756186252170139, 0.7165628433227539], [0.5098519219292534, 0.44497103691101075, 0.9210738118489583, 0.7106403827667236]]","[['1', '33', '294', '234'], ['233', '140', '421', '233']]",<class 'list'>,"[[0.0022222222222222222, 0.103125, 0.6533333333333333, 0.73125], [0.5177777777777778, 0.4375, 0.9355555555555556, 0.728125]]","[[0.9637992230991878, 0.47810642881609416], [0.4919604011747456, 0.9653547025120353]]","[0.9637992230991878, 0.9653547025120353]",2,0.9645769628056116
00100.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00100.jpg,466,700,"[[153.58555603027344, 96.83845520019531, 647.7822265625, 391.74334716796875], [110.38516998291016, 96.34233093261719, 695.8814086914062, 394.2111511230469]]","[[0.2194079371861049, 0.20780784377724315, 0.9254031808035714, 0.8406509595879158], [0.15769309997558595, 0.20674319942621713, 0.9941162981305803, 0.8459466762297143]]","[['151', '93', '697', '382']]",<class 'list'>,"[[0.21571428571428572, 0.19957081545064378, 0.9957142857142857, 0.8197424892703863]]","[[0.941901655930036, 0.9480917205808485]]",[0.9480917205808485],1,0.9480917205808485
00128.jpg,/Users/hila.katz/PycharmProjects/YOLOv8-image-detection-project/Kangaroos/00128.jpg,533,800,"[[167.06077575683594, 176.21145629882812, 452.6083068847656, 373.8387145996094], [0.5010223388671875, 84.92969512939453, 268.6341247558594, 149.2742156982422]]","[[0.20882596969604492, 0.3306031075024918, 0.565760383605957, 0.7013859560968281], [0.0006262779235839844, 0.1593427675973631, 0.3357926559448242, 0.2800641945558015]]","[['166', '176', '468', '385']]",<class 'list'>,"[[0.2075, 0.3302063789868668, 0.585, 0.7223264540337712]]","[[0.9699720386153835, 0.45755366519170065]]",[0.9699720386153835],1,0.9699720386153835
